paper,figure_panel_series,target_entity,target_entity_class,quantity,species,value,unit,source_evidence,evidence_locator,source_kind,assertion_status,evidence_kind,expected_scope,bound_at_scope,mention_recovered,assertion_created,applicability_resolved,binding_status,resolved_output_status,inherited_by_case,recipe_status,kb_status,kg_status,canonical_status,first_missing_stage
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10b/2000 nm,10.1039_d0cp03358h-E047,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,feature_height,,100,nm,100 nm,series label '100 nm' (axis 'channel height'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/100 nm,10.1039_d0cp03358h-E048,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,feature_height,,200,nm,200 nm,series label '200 nm' (axis 'channel height'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/200 nm,10.1039_d0cp03358h-E049,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,feature_height,,500,nm,500 nm,series label '500 nm' (axis 'channel height'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/500 nm,10.1039_d0cp03358h-E050,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,feature_height,,1000,nm,1000 nm,series label '1000 nm' (axis 'channel height'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/1000 nm,10.1039_d0cp03358h-E051,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,feature_height,,2000,nm,2000 nm,series label '2000 nm' (axis 'channel height'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10c/2000 nm,10.1039_d0cp03358h-E052,SimulationRun,cycle_number,,500 cycle,,"cycle_number is varied by a panel/series of this figure, so a method-scope value is one panel's setting and cannot be applied to this entity",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,cycle_number,,100,cycles,100 cycles,series label '100 cycles' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,deposition_temperature,,300,°C,grown at 300 °C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,flow_rate,N2,150,sccm,flow rate of 150 sccm,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,precursor_partial_pressure,TMA,65,Pa,p A0 = 65 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,carrier_gas_partial_pressure,N2,300,Pa,p B = 300 Pa,figure 10 caption,caption,direct,model_input,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/100 cycles,10.1039_d0cp03358h-E053,SimulationRun,feature_height,,500 nm,,"feature_height is varied by a panel/series of this figure, so a figure-scope value is one panel's setting and cannot be applied to this entity",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1039_d0cp03358h,F10d/250 cycles,10.1039_d0cp03358h-E054,SimulationRun,cycle_number,,250,cycles,250 cycles,series label '250 cycles' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.1039_d0cp03358h,F10d/250 cycles,10.1039_d0cp03358h-E054,SimulationRun,working_pressure,,3,hPa,process pressure was ca. 3 hPa,methods section,methods,approximate,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
